Mod:Item:MetaData, Localized Name
chisel:diorite:6, 闪长岩
chisel:dirt:0, 泥土
chisel:dirt:1, 泥土
chisel:dirt:2, 泥土
chisel:dirt:3, 泥土
chisel:dirt:4, 泥土
chisel:dirt:5, 泥土
chisel:dirt:6, 泥土
chisel:dirt:7, 泥土
chisel:dirt:8, 泥土
chisel:dirt:9, 泥土
chisel:dirt:10, 泥土
chisel:dirt:11, 泥土
chisel:dirt:12, 泥土
chisel:dirt:13, 泥土
chisel:dirt:14, 泥土
chisel:dirt:15, 泥土
chisel:emerald_block:1, 绿宝石块
chisel:emerald_block:2, 绿宝石块
chisel:emerald_block:3, 绿宝石块
chisel:emerald_block:4, 绿宝石块
chisel:emerald_block:5, 绿宝石块
chisel:emerald_block:6, 绿宝石块
chisel:emerald_block:7, 绿宝石块
chisel:emerald_block:8, 绿宝石块
chisel:emerald_block:9, 绿宝石块
chisel:emerald_block:10, 绿宝石块
chisel:emerald_block:11, 绿宝石块
chisel:end_Stone:0, End Stone
chisel:end_Stone:1, End Stone
chisel:end_Stone:2, End Stone
chisel:end_Stone:3, End Stone
chisel:end_Stone:4, End Stone
chisel:end_Stone:5, End Stone
chisel:end_Stone:6, End Stone
chisel:end_Stone:7, End Stone
chisel:end_Stone:8, End Stone
chisel:end_Stone:9, End Stone
chisel:end_Stone:10, End Stone
chisel:end_Stone:11, End Stone
chisel:end_Stone:12, End Stone
chisel:end_Stone:13, End Stone
chisel:factoryblock:0, 工厂方块
chisel:factoryblock:1, 工厂方块
chisel:factoryblock:2, 工厂方块
chisel:factoryblock:3, 工厂方块
chisel:factoryblock:4, 工厂方块
chisel:factoryblock:5, 工厂方块
chisel:factoryblock:6, 工厂方块
chisel:factoryblock:7, 工厂方块
chisel:factoryblock:8, 工厂方块
chisel:factoryblock:9, 工厂方块
chisel:factoryblock:10, 工厂方块
chisel:factoryblock:11, 工厂方块
chisel:factoryblock:12, 工厂方块
chisel:factoryblock:13, 工厂方块
chisel:factoryblock:14, 工厂方块
chisel:factoryblock:15, 工厂方块
chisel:factoryblock2:0, 工厂方块
chisel:factoryblock2:1, 工厂方块
chisel:factoryblock2:2, 工厂方块
chisel:factoryblock2:3, 工厂方块
chisel:fantasyblock:0, 紫色幻想石
chisel:fantasyblock:1, 紫色幻想石
chisel:fantasyblock:2, 紫色幻想石
chisel:fantasyblock:3, 紫色幻想石
chisel:fantasyblock:4, 紫色幻想石
chisel:fantasyblock:5, 紫色幻想石
chisel:fantasyblock:6, 紫色幻想石
chisel:fantasyblock:7, 紫色幻想石
chisel:fantasyblock:8, 紫色幻想石
chisel:fantasyblock:9, 紫色幻想石
chisel:fantasyblock:10, 紫色幻想石
chisel:fantasyblock:11, 紫色幻想石
chisel:fantasyblock:12, 紫色幻想石
chisel:fantasyblock:13, 紫色幻想石
chisel:fantasyblock:14, 紫色幻想石
chisel:fantasyblock:15, 紫色幻想石
chisel:fantasyblock2:0, 幻想石
chisel:fantasyblock2:1, 幻想石
chisel:fantasyblock2:2, 幻想石
chisel:fantasyblock2:3, 幻想石
chisel:fantasyblock2:4, 幻想石
chisel:fantasyblock2:5, 幻想石
chisel:fantasyblock2:6, 幻想石
chisel:fantasyblock2:7, 幻想石
chisel:fantasyblock2:8, 幻想石
chisel:fantasyblock2:9, 幻想石
chisel:fantasyblock2:10, 幻想石
chisel:fantasyblock2:11, 幻想石
chisel:fantasyblock2:12, 幻想石
chisel:fantasyblock2:13, 幻想石
chisel:fantasyblock2:14, 幻想石
chisel:fantasyblock2:15, 幻想石
chisel:futura:0, 未来科技方块
chisel:futura:1, 未来科技方块
chisel:futura:2, 未来科技方块
chisel:futura:3, 未来科技方块
chisel:futura:4, 未来科技方块
chisel:futura:5, 未来科技方块
chisel:futuraCircuit:0, Futura Circuit
chisel:futuraCircuit:1, Futura Circuit
chisel:futuraCircuit:2, Futura Circuit
chisel:futuraCircuit:3, Futura Circuit
chisel:futuraCircuit:4, Futura Circuit
chisel:futuraCircuit:5, Futura Circuit
chisel:futuraCircuit:6, Futura Circuit
chisel:futuraCircuit:7, Futura Circuit
chisel:futuraCircuit:8, Futura Circuit
chisel:futuraCircuit:9, Futura Circuit
chisel:futuraCircuit:10, Futura Circuit
chisel:futuraCircuit:11, Futura Circuit
chisel:futuraCircuit:12, Futura Circuit
chisel:futuraCircuit:13, Futura Circuit
chisel:futuraCircuit:14, Futura Circuit
chisel:futuraCircuit:15, Futura Circuit
chisel:glass:1, 玻璃
chisel:glass:2, 玻璃
chisel:glass:3, 玻璃
chisel:glass:4, 玻璃
chisel:glass:5, 玻璃
chisel:glass:6, 玻璃
chisel:glass:7, 玻璃
chisel:glass:8, 玻璃
chisel:glass:9, 玻璃
chisel:glass:10, 玻璃
chisel:glass:11, 玻璃
chisel:glass:12, 玻璃
chisel:glass:13, 玻璃
chisel:glass:14, 玻璃
chisel:glass:15, 玻璃
chisel:glass2:0, 玻璃
chisel:glass_pane:1, 玻璃板
chisel:glass_pane:2, 玻璃板
chisel:glass_pane:3, 玻璃板
chisel:glass_pane:4, 玻璃板
chisel:glass_pane:12, 玻璃板
chisel:glass_pane:13, 玻璃板
chisel:glass_pane:14, 玻璃板
chisel:glass_pane:15, 玻璃板
chisel:stained_glass_forestry:0, Stained Glass
chisel:stained_glass_forestry:1, Stained Glass
chisel:stained_glass_forestry:2, Stained Glass
chisel:stained_glass_forestry:3, Stained Glass
chisel:stained_glass_forestry:4, Stained Glass
chisel:stained_glass_forestry:5, Stained Glass
chisel:stained_glass_forestry:6, Stained Glass
chisel:stained_glass_forestry:7, Stained Glass
chisel:stained_glass_forestry:8, Stained Glass
chisel:stained_glass_forestry:9, Stained Glass
chisel:stained_glass_forestry:10, Stained Glass
chisel:stained_glass_forestry:11, Stained Glass
chisel:stained_glass_forestry:12, Stained Glass
chisel:stained_glass_forestry:13, Stained Glass
chisel:stained_glass_forestry:14, Stained Glass
chisel:stained_glass_forestry:15, Stained Glass
chisel:stained_glass_white:0, 染色玻璃
chisel:stained_glass_white:1, 染色玻璃
chisel:stained_glass_white:2, 染色玻璃
chisel:stained_glass_white:3, 染色玻璃
chisel:stained_glass_white:4, 染色玻璃
chisel:stained_glass_white:5, 染色玻璃
chisel:stained_glass_white:6, 染色玻璃
chisel:stained_glass_white:7, 染色玻璃
chisel:stained_glass_white:8, 染色玻璃
chisel:stained_glass_white:9, 染色玻璃
chisel:stained_glass_white:10, 染色玻璃
chisel:stained_glass_white:11, 染色玻璃
chisel:stained_glass_white:12, 染色玻璃
chisel:stained_glass_white:13, 染色玻璃
chisel:stained_glass_white:14, 染色玻璃
chisel:stained_glass_white:15, 染色玻璃
chisel:stained_glass_yellow:0, 染色玻璃
chisel:stained_glass_yellow:1, 染色玻璃
chisel:stained_glass_yellow:2, 染色玻璃
chisel:stained_glass_yellow:3, 染色玻璃
chisel:stained_glass_yellow:4, 染色玻璃
chisel:stained_glass_yellow:5, 染色玻璃
chisel:stained_glass_yellow:6, 染色玻璃
chisel:stained_glass_yellow:7, 染色玻璃
chisel:stained_glass_yellow:8, 染色玻璃
chisel:stained_glass_yellow:9, 染色玻璃
chisel:stained_glass_yellow:10, 染色玻璃
chisel:stained_glass_yellow:11, 染色玻璃
chisel:stained_glass_yellow:12, 染色玻璃
chisel:stained_glass_yellow:13, 染色玻璃
chisel:stained_glass_yellow:14, 染色玻璃
chisel:stained_glass_yellow:15, 染色玻璃
chisel:stained_glass_lightgray:0, 染色玻璃
chisel:stained_glass_lightgray:1, 染色玻璃
chisel:stained_glass_lightgray:2, 染色玻璃
chisel:stained_glass_lightgray:3, 染色玻璃
chisel:stained_glass_lightgray:4, 染色玻璃
chisel:stained_glass_lightgray:5, 染色玻璃
chisel:stained_glass_lightgray:6, 染色玻璃
chisel:stained_glass_lightgray:7, 染色玻璃
chisel:stained_glass_lightgray:8, 染色玻璃
chisel:stained_glass_lightgray:9, 染色玻璃
chisel:stained_glass_lightgray:10, 染色玻璃
chisel:stained_glass_lightgray:11, 染色玻璃
chisel:stained_glass_lightgray:12, 染色玻璃
chisel:stained_glass_lightgray:13, 染色玻璃
chisel:stained_glass_lightgray:14, 染色玻璃
chisel:stained_glass_lightgray:15, 染色玻璃
chisel:stained_glass_brown:0, 染色玻璃
chisel:stained_glass_brown:1, 染色玻璃
chisel:stained_glass_brown:2, 染色玻璃
chisel:stained_glass_brown:3, 染色玻璃
chisel:stained_glass_brown:4, 染色玻璃
chisel:stained_glass_brown:5, 染色玻璃
chisel:stained_glass_brown:6, 染色玻璃
chisel:stained_glass_brown:7, 染色玻璃
chisel:stained_glass_brown:8, 染色玻璃
chisel:stained_glass_brown:9, 染色玻璃
chisel:stained_glass_brown:10, 染色玻璃
chisel:stained_glass_brown:11, 染色玻璃
chisel:stained_glass_brown:12, 染色玻璃
chisel:stained_glass_brown:13, 染色玻璃
chisel:stained_glass_brown:14, 染色玻璃
chisel:stained_glass_brown:15, 染色玻璃
chisel:stained_glass_pane_white:0, 染色玻璃板
chisel:stained_glass_pane_white:1, 染色玻璃板
chisel:stained_glass_pane_white:2, 染色玻璃板
chisel:stained_glass_pane_white:3, 染色玻璃板
chisel:stained_glass_pane_white:4, 染色玻璃板
chisel:stained_glass_pane_white:5, 染色玻璃板
chisel:stained_glass_pane_white:8, 染色玻璃板
chisel:stained_glass_pane_white:9, 染色玻璃板
chisel:stained_glass_pane_white:10, 染色玻璃板
chisel:stained_glass_pane_white:11, 染色玻璃板
chisel:stained_glass_pane_white:12, 染色玻璃板
chisel:stained_glass_pane_white:13, 染色玻璃板
chisel:stained_glass_pane_magenta:0, 染色玻璃板
chisel:stained_glass_pane_magenta:1, 染色玻璃板
chisel:stained_glass_pane_magenta:2, 染色玻璃板
chisel:stained_glass_pane_magenta:3, 染色玻璃板
chisel:stained_glass_pane_magenta:4, 染色玻璃板
chisel:stained_glass_pane_magenta:5, 染色玻璃板
chisel:stained_glass_pane_magenta:8, 染色玻璃板
chisel:stained_glass_pane_magenta:9, 染色玻璃板
chisel:stained_glass_pane_magenta:10, 染色玻璃板
chisel:stained_glass_pane_magenta:11, 染色玻璃板
chisel:stained_glass_pane_magenta:12, 染色玻璃板
chisel:stained_glass_pane_magenta:13, 染色玻璃板
chisel:stained_glass_pane_yellow:0, 染色玻璃板
chisel:stained_glass_pane_yellow:1, 染色玻璃板
chisel:stained_glass_pane_yellow:2, 染色玻璃板
chisel:stained_glass_pane_yellow:3, 染色玻璃板
chisel:stained_glass_pane_yellow:4, 染色玻璃板
chisel:stained_glass_pane_yellow:5, 染色玻璃板
chisel:stained_glass_pane_yellow:8, 染色玻璃板
chisel:stained_glass_pane_yellow:9, 染色玻璃板
chisel:stained_glass_pane_yellow:10, 染色玻璃板
chisel:stained_glass_pane_yellow:11, 染色玻璃板
chisel:stained_glass_pane_yellow:12, 染色玻璃板
chisel:stained_glass_pane_yellow:13, 染色玻璃板
chisel:stained_glass_pane_pink:0, 染色玻璃板
chisel:stained_glass_pane_pink:1, 染色玻璃板
chisel:stained_glass_pane_pink:2, 染色玻璃板
chisel:stained_glass_pane_pink:3, 染色玻璃板
chisel:stained_glass_pane_pink:4, 染色玻璃板
chisel:stained_glass_pane_pink:5, 染色玻璃板
chisel:stained_glass_pane_pink:8, 染色玻璃板
chisel:stained_glass_pane_pink:9, 染色玻璃板
chisel:stained_glass_pane_pink:10, 染色玻璃板
chisel:stained_glass_pane_pink:11, 染色玻璃板
chisel:stained_glass_pane_pink:12, 染色玻璃板
chisel:stained_glass_pane_pink:13, 染色玻璃板
chisel:stained_glass_pane_lightgray:0, 染色玻璃板
chisel:stained_glass_pane_lightgray:1, 染色玻璃板
chisel:stained_glass_pane_lightgray:2, 染色玻璃板
chisel:stained_glass_pane_lightgray:3, 染色玻璃板
chisel:stained_glass_pane_lightgray:4, 染色玻璃板
chisel:stained_glass_pane_lightgray:5, 染色玻璃板
chisel:stained_glass_pane_lightgray:8, 染色玻璃板
chisel:stained_glass_pane_lightgray:9, 染色玻璃板
chisel:stained_glass_pane_lightgray:10, 染色玻璃板
chisel:stained_glass_pane_lightgray:11, 染色玻璃板
chisel:stained_glass_pane_lightgray:12, 染色玻璃板
chisel:stained_glass_pane_lightgray:13, 染色玻璃板
chisel:stained_glass_pane_purple:0, 染色玻璃板
chisel:stained_glass_pane_purple:1, 染色玻璃板
chisel:stained_glass_pane_purple:2, 染色玻璃板
chisel:stained_glass_pane_purple:3, 染色玻璃板
chisel:stained_glass_pane_purple:4, 染色玻璃板
chisel:stained_glass_pane_purple:5, 染色玻璃板
chisel:stained_glass_pane_purple:8, 染色玻璃板
chisel:stained_glass_pane_purple:9, 染色玻璃板
chisel:stained_glass_pane_purple:10, 染色玻璃板
chisel:stained_glass_pane_purple:11, 染色玻璃板
chisel:stained_glass_pane_purple:12, 染色玻璃板
chisel:stained_glass_pane_purple:13, 染色玻璃板
chisel:stained_glass_pane_brown:0, 染色玻璃板
chisel:stained_glass_pane_brown:1, 染色玻璃板
chisel:stained_glass_pane_brown:2, 染色玻璃板
chisel:stained_glass_pane_brown:3, 染色玻璃板
chisel:stained_glass_pane_brown:4, 染色玻璃板
chisel:stained_glass_pane_brown:5, 染色玻璃板
chisel:stained_glass_pane_brown:8, 染色玻璃板
chisel:stained_glass_pane_brown:9, 染色玻璃板
chisel:stained_glass_pane_brown:10, 染色玻璃板
chisel:stained_glass_pane_brown:11, 染色玻璃板
chisel:stained_glass_pane_brown:12, 染色玻璃板
chisel:stained_glass_pane_brown:13, 染色玻璃板
chisel:stained_glass_pane_red:0, 染色玻璃板
chisel:stained_glass_pane_red:1, 染色玻璃板
chisel:stained_glass_pane_red:2, 染色玻璃板
chisel:stained_glass_pane_red:3, 染色玻璃板
chisel:stained_glass_pane_red:4, 染色玻璃板
chisel:stained_glass_pane_red:5, 染色玻璃板
chisel:stained_glass_pane_red:8, 染色玻璃板
chisel:stained_glass_pane_red:9, 染色玻璃板
chisel:stained_glass_pane_red:10, 染色玻璃板
chisel:stained_glass_pane_red:11, 染色玻璃板
chisel:stained_glass_pane_red:12, 染色玻璃板
chisel:stained_glass_pane_red:13, 染色玻璃板
chisel:glowstone:1, 萤石
chisel:glowstone:2, 萤石
chisel:glowstone:3, 萤石
chisel:glowstone:4, 萤石
chisel:glowstone:5, 萤石
chisel:glowstone:6, 萤石
chisel:glowstone:7, 萤石
chisel:glowstone:8, 萤石
chisel:glowstone:9, 萤石
chisel:glowstone:10, 萤石
chisel:glowstone:11, 萤石
chisel:glowstone:12, 萤石
chisel:glowstone:13, 萤石
chisel:glowstone:14, 萤石
chisel:glowstone:15, 萤石
chisel:gold2:0, 金块
chisel:gold2:1, 金块
chisel:gold2:2, 金块
chisel:gold2:3, 金块
chisel:gold2:4, 金块
chisel:gold2:5, 金块
chisel:gold_block:1, 金块
chisel:gold_block:2, 金块
chisel:gold_block:3, 金块
chisel:gold_block:4, 金块
chisel:gold_block:5, 金块
chisel:gold_block:6, 金块
chisel:gold_block:7, 金块
chisel:gold_block:8, 金块
chisel:gold_block:9, 金块
chisel:gold_block:10, 金块
chisel:gold_block:11, 金块
chisel:gold_block:12, 金块
chisel:gold_block:13, 金块
chisel:gold_block:14, 金块
chisel:granite:0, 花岗岩
chisel:granite:1, 花岗岩
chisel:granite:2, 花岗岩
chisel:granite:3, 花岗岩
chisel:granite:4, 花岗岩
chisel:granite:5, 花岗岩
chisel:granite:6, 花岗岩
chisel:grimstone:0, 阴森石
chisel:grimstone:1, 阴森石
chisel:grimstone:2, 阴森石
chisel:grimstone:3, 阴森石
chisel:grimstone:4, 阴森石
chisel:grimstone:5, 阴森石
chisel:grimstone:6, 阴森石
chisel:grimstone:7, 阴森石
chisel:grimstone:8, 阴森石
chisel:grimstone:9, 阴森石
chisel:grimstone:10, 阴森石
chisel:grimstone:11, 阴森石
chisel:grimstone:12, 阴森石
chisel:grimstone:13, 阴森石
chisel:grimstone:14, 阴森石
chisel:hexPlating:0, 六角金属镀层块
chisel:hexPlating:1, 六角金属镀层块
chisel:hexPlating:2, 六角金属镀层块
chisel:hexPlating:3, 六角金属镀层块
chisel:hexPlating:4, 六角金属镀层块
chisel:hexPlating:5, 六角金属镀层块
chisel:hexPlating:6, 六角金属镀层块
chisel:hexPlating:7, 六角金属镀层块
chisel:hexPlating:8, 六角金属镀层块
chisel:hexPlating:9, 六角金属镀层块
chisel:hexPlating:10, 六角金属镀层块
chisel:hexPlating:11, 六角金属镀层块
chisel:hexPlating:12, 六角金属镀层块
chisel:hexPlating:13, 六角金属镀层块
chisel:hexPlating:14, 六角金属镀层块
chisel:hexPlating:15, 六角金属镀层块
chisel:hexLargePlating:0, 大型六角金属镀层块
chisel:hexLargePlating:1, 大型六角金属镀层块
chisel:hexLargePlating:2, 大型六角金属镀层块
chisel:hexLargePlating:3, 大型六角金属镀层块
chisel:hexLargePlating:4, 大型六角金属镀层块
chisel:hexLargePlating:5, 大型六角金属镀层块
chisel:hexLargePlating:6, 大型六角金属镀层块
chisel:hexLargePlating:7, 大型六角金属镀层块
chisel:hexLargePlating:8, 大型六角金属镀层块
chisel:hexLargePlating:9, 大型六角金属镀层块
chisel:hexLargePlating:10, 大型六角金属镀层块
chisel:hexLargePlating:11, 大型六角金属镀层块
chisel:hexLargePlating:12, 大型六角金属镀层块
chisel:hexLargePlating:13, 大型六角金属镀层块
chisel:hexLargePlating:14, 大型六角金属镀层块
chisel:hexLargePlating:15, 大型六角金属镀层块
chisel:holystone:0, 神圣石
chisel:holystone:1, 神圣石
chisel:holystone:2, 神圣石
chisel:holystone:3, 神圣石
chisel:holystone:4, 神圣石
chisel:holystone:5, 神圣石
chisel:holystone:6, 神圣石
chisel:holystone:7, 神圣石
chisel:holystone:8, 神圣石
chisel:holystone:9, 神圣石
chisel:holystone:10, 神圣石
chisel:holystone:11, 神圣石
chisel:holystone:12, 神圣石
chisel:holystone:13, 神圣石
chisel:ice:1, 冰
chisel:ice:2, 冰
chisel:ice:3, 冰
chisel:ice:4, 冰
chisel:ice:5, 冰
chisel:ice:6, 冰
chisel:ice:7, 冰
chisel:ice:8, 冰
chisel:ice:9, 冰
chisel:ice:10, 冰
chisel:ice:11, 冰
chisel:ice:12, 冰
chisel:ice:13, 冰
chisel:ice:14, 冰
chisel:ice:15, 冰
chisel:ice_pillar:0, 冰柱
chisel:ice_pillar:1, 冰柱
chisel:ice_pillar:2, 冰柱
chisel:ice_pillar:3, 冰柱
chisel:ice_pillar:4, 冰柱
chisel:ice_pillar:5, 冰柱
chisel:ice_pillar:6, 冰柱
chisel:ice_stairs.0:0, 冰楼梯
chisel:ice_stairs.0:8, 冰楼梯
chisel:ice_stairs.1:0, 冰楼梯
chisel:ice_stairs.1:8, 冰楼梯
chisel:ice_stairs.2:0, 冰楼梯
chisel:ice_stairs.2:8, 冰楼梯
chisel:ice_stairs.3:0, 冰楼梯
chisel:ice_stairs.3:8, 冰楼梯
chisel:ice_stairs.4:0, 冰楼梯
chisel:ice_stairs.4:8, 冰楼梯
chisel:ice_stairs.5:0, 冰楼梯
chisel:ice_stairs.5:8, 冰楼梯
chisel:ice_stairs.6:0, 冰楼梯
chisel:ice_stairs.6:8, 冰楼梯
chisel:ice_stairs.7:0, 冰楼梯
chisel:ice_stairs.7:8, 冰楼梯
chisel:iron_bars:1, 铁栅栏
chisel:iron_bars:2, 铁栅栏
chisel:iron_bars:3, 铁栅栏
chisel:iron_bars:4, 铁栅栏
chisel:iron_bars:5, 铁栅栏
chisel:iron_bars:6, 铁栅栏
chisel:iron_bars:7, 铁栅栏
chisel:iron_bars:8, 铁栅栏
chisel:iron_bars:9, 铁栅栏
chisel:iron2:0, 铁块
chisel:iron2:1, 铁块
chisel:iron2:2, 铁块
chisel:iron2:3, 铁块
chisel:iron2:4, 铁块
chisel:iron2:5, 铁块
chisel:iron_block:1, 铁块
chisel:iron_block:2, 铁块
chisel:iron_block:3, 铁块
chisel:iron_block:4, 铁块
chisel:iron_block:5, 铁块
chisel:iron_block:6, 铁块
chisel:iron_block:7, 铁块
chisel:iron_block:8, 铁块
chisel:iron_block:9, 铁块
chisel:iron_block:10, 铁块
chisel:iron_block:11, 铁块
chisel:iron_block:12, 铁块
chisel:iron_block:13, 铁块
chisel:iron_block:14, 铁块
chisel:iron_block:15, 铁块
chisel:jackolantern1:0, 南瓜灯
chisel:jackolantern2:0, 南瓜灯
chisel:jackolantern3:0, 南瓜灯
chisel:jackolantern4:0, 南瓜灯
chisel:jackolantern5:0, 南瓜灯
chisel:jackolantern6:0, 南瓜灯
chisel:jackolantern7:0, 南瓜灯
chisel:jackolantern8:0, 南瓜灯
chisel:jackolantern9:0, 南瓜灯
chisel:jackolantern10:0, 南瓜灯
chisel:jackolantern11:0, 南瓜灯
chisel:jackolantern12:0, 南瓜灯
chisel:jackolantern13:0, 南瓜灯
chisel:jackolantern14:0, 南瓜灯
chisel:jackolantern15:0, 南瓜灯
chisel:jackolantern16:0, 南瓜灯
chisel:laboratoryblock:0, 实验室方块
chisel:laboratoryblock:1, 实验室方块
chisel:laboratoryblock:2, 实验室方块
chisel:laboratoryblock:3, 实验室方块
chisel:laboratoryblock:4, 实验室方块
chisel:laboratoryblock:5, 实验室方块
chisel:laboratoryblock:6, 实验室方块
chisel:laboratoryblock:7, 实验室方块
chisel:laboratoryblock:8, 实验室方块
chisel:laboratoryblock:9, 实验室方块
chisel:laboratoryblock:10, 实验室方块
chisel:laboratoryblock:11, 实验室方块
chisel:laboratoryblock:12, 实验室方块
chisel:laboratoryblock:13, 实验室方块
chisel:laboratoryblock:14, 实验室方块
chisel:laboratoryblock:15, 实验室方块
chisel:lapis_block:1, 青金石块
chisel:lapis_block:2, 青金石块
chisel:lapis_block:3, 青金石块
chisel:lapis_block:4, 青金石块
chisel:lapis_block:5, 青金石块
chisel:lapis_block:6, 青金石块
chisel:lapis_block:7, 青金石块
chisel:lapis_block:8, 青金石块
chisel:lavastone:0, 熔岩石
chisel:lavastone:1, 熔岩石
chisel:lavastone:2, 熔岩石
chisel:lavastone:3, 熔岩石
chisel:lavastone:4, 熔岩石
chisel:lavastone:5, 熔岩石
chisel:lavastone:6, 熔岩石
chisel:lavastone:7, 熔岩石
chisel:leadblock:0, 铅块
